id_persona_cargo,n_titulares,id_afiliado_titular,estado_relacion
10006241,1,798999,Titular único
10006250,1,523837,Titular único
10006253,1,523470,Titular único
10006254,1,518452,Titular único
10006257,1,522252,Titular único
10006258,2,,Múltiples titulares
10006259,1,521699,Titular único
10006262,1,10596949,Titular único
10006267,1,791847,Titular único
10006268,1,798650,Titular único
10006269,1,524487,Titular único
10006270,1,527337,Titular único
10006271,2,,Múltiples titulares
10006275,2,,Múltiples titulares
10006277,1,527318,Titular único
10006380,1,455278,Titular único
10006452,1,303388,Titular único
10006460,1,522035,Titular único
10006599,1,439186,Titular único
10006852,1,528346,Titular único
10006853,1,799680,Titular único
10006862,1,522314,Titular único
10006863,1,796913,Titular único
10006864,1,529325,Titular único
10006867,1,796932,Titular único
10006868,1,682499,Titular único
10006869,1,530773,Titular único
10006875,1,804280,Titular único
10006877,1,530731,Titular único
10006879,3,,Múltiples titulares
10006881,1,521101,Titular único
10006885,1,139566,Titular único
10006888,3,,Múltiples titulares
10006889,2,,Múltiples titulares
10006890,1,530730,Titular único
10006894,2,,Múltiples titulares
10006912,1,798194,Titular único
10006914,1,797286,Titular único
10006915,1,520098,Titular único
10006918,1,933960,Titular único
10006922,1,194556,Titular único
10006924,2,,Múltiples titulares
10006930,1,521562,Titular único
10006934,1,523816,Titular único
10006935,1,531305,Titular único
10006937,2,,Múltiples titulares
10006938,1,522902,Titular único
10006945,1,524289,Titular único
10006952,1,798179,Titular único
10006953,1,914352,Titular único
10006955,1,798180,Titular único
10006969,1,105435,Titular único
10006971,2,,Múltiples titulares
10006972,2,,Múltiples titulares
10006973,2,,Múltiples titulares
10006975,1,303292,Titular único
10006977,2,,Múltiples titulares
10006978,2,,Múltiples titulares
10006979,1,792091,Titular único
10006980,3,,Múltiples titulares
10006983,2,,Múltiples titulares
10006985,3,,Múltiples titulares
10006986,2,,Múltiples titulares
10006988,1,794170,Titular único
10006989,2,,Múltiples titulares
10006990,3,,Múltiples titulares
10006991,1,10262509,Titular único
10007056,1,511581,Titular único
10007063,1,523284,Titular único
10007065,2,,Múltiples titulares
10007066,1,60039,Titular único
10007067,1,790633,Titular único
10007068,1,519739,Titular único
10007070,1,797459,Titular único
10007071,1,798948,Titular único
10007072,3,,Múltiples titulares
10007073,1,529136,Titular único
10007075,3,,Múltiples titulares
10007078,1,44233,Titular único
10007079,2,,Múltiples titulares
10007080,3,,Múltiples titulares
10007081,2,,Múltiples titulares
10007083,4,,Múltiples titulares
10007084,2,,Múltiples titulares
10007085,2,,Múltiples titulares
10007086,2,,Múltiples titulares
10007087,1,521756,Titular único
10007088,1,794034,Titular único
10007089,1,193657,Titular único
10007091,3,,Múltiples titulares
10007129,1,799759,Titular único
10007136,1,794998,Titular único
10007138,1,803543,Titular único
10007140,1,463696,Titular único
10007142,1,527059,Titular único
10007177,2,,Múltiples titulares
10007180,1,794208,Titular único
10007182,1,521177,Titular único
10007183,1,520584,Titular único
10007184,2,,Múltiples titulares
10007185,1,797114,Titular único
10007186,1,524882,Titular único
10007188,2,,Múltiples titulares
10007189,4,,Múltiples titulares
10007190,1,800980,Titular único
10007191,2,,Múltiples titulares
10007193,1,522853,Titular único
10007194,3,,Múltiples titulares
10007196,2,,Múltiples titulares
10007197,2,,Múltiples titulares
10007199,1,525615,Titular único
10007209,1,530061,Titular único
10007225,1,525289,Titular único
10007229,2,,Múltiples titulares
10007237,1,860426,Titular único
10007240,1,303982,Titular único
10007256,1,798624,Titular único
10007258,2,,Múltiples titulares
10007259,1,194432,Titular único
10007260,1,194630,Titular único
10007261,1,522960,Titular único
10007263,1,634697,Titular único
10007268,1,60302,Titular único
10007270,3,,Múltiples titulares
10007273,1,522340,Titular único
10007283,2,,Múltiples titulares
10007286,1,10323601,Titular único
10007287,1,791250,Titular único
10007288,1,60177,Titular único
10007291,2,,Múltiples titulares
10007293,2,,Múltiples titulares
10007295,1,794831,Titular único
10007297,2,,Múltiples titulares
10007298,1,798482,Titular único
10007307,1,921888,Titular único
10007308,2,,Múltiples titulares
10007314,1,521323,Titular único
10007316,1,913621,Titular único
10007320,1,73118,Titular único
10007321,1,531332,Titular único
10007323,1,528723,Titular único
10007324,2,,Múltiples titulares
10007325,2,,Múltiples titulares
10007334,2,,Múltiples titulares
10007336,1,54619,Titular único
10007338,1,524382,Titular único
10007339,1,340025,Titular único
10007349,1,525226,Titular único
10007475,1,798238,Titular único
10007562,1,438661,Titular único
10007652,1,523285,Titular único
10007743,1,32367,Titular único
10007750,1,519439,Titular único
10007763,1,204840,Titular único
10007764,3,,Múltiples titulares
10007765,1,527317,Titular único
10007767,1,805047,Titular único
10007770,1,526242,Titular único
10007772,1,530444,Titular único
10007774,1,796003,Titular único
10007777,1,530436,Titular único
10007807,1,922766,Titular único
10007811,1,525471,Titular único
10007814,1,528587,Titular único
10007816,1,42906,Titular único
10007819,1,795381,Titular único
10007826,1,431463,Titular único
10007830,1,799206,Titular único
10007834,1,797097,Titular único
10007837,1,528772,Titular único
10007839,1,797480,Titular único
10007845,2,,Múltiples titulares
10007848,1,792067,Titular único
10007850,1,860563,Titular único
10007852,1,99227,Titular único
10007854,1,796201,Titular único
10007858,2,,Múltiples titulares
10007859,1,800706,Titular único
10007864,1,804358,Titular único
10007872,1,796694,Titular único
10007879,1,807518,Titular único
10007883,1,794583,Titular único
10007892,2,,Múltiples titulares
10007893,2,,Múltiples titulares
10007894,1,518415,Titular único
10007899,1,799963,Titular único
10007902,2,,Múltiples titulares
10007904,1,795628,Titular único
10007905,1,518340,Titular único
10007906,2,,Múltiples titulares
10007912,1,795361,Titular único
10007917,1,793782,Titular único
10007918,2,,Múltiples titulares
10007924,1,101729,Titular único
10007925,1,523787,Titular único
10007928,1,113170,Titular único
10007935,3,,Múltiples titulares
10007936,1,522241,Titular único
10007938,1,354590,Titular único
10007940,4,,Múltiples titulares
10007941,1,792811,Titular único
10007942,2,,Múltiples titulares
10007943,2,,Múltiples titulares
10007944,4,,Múltiples titulares
10007945,3,,Múltiples titulares
10007946,1,521214,Titular único
10007947,4,,Múltiples titulares
10007948,4,,Múltiples titulares
10007949,2,,Múltiples titulares
10007950,3,,Múltiples titulares
10007951,2,,Múltiples titulares
10007952,5,,Múltiples titulares
10007953,3,,Múltiples titulares
10007954,4,,Múltiples titulares
10007955,2,,Múltiples titulares
10007956,1,519996,Titular único
10007957,5,,Múltiples titulares
10007958,2,,Múltiples titulares
10007959,3,,Múltiples titulares
10007960,3,,Múltiples titulares
10007961,4,,Múltiples titulares
10007962,2,,Múltiples titulares
10007963,1,428996,Titular único
10007964,2,,Múltiples titulares
10007965,4,,Múltiples titulares
10007966,3,,Múltiples titulares
10008011,1,798120,Titular único
10008015,1,528305,Titular único
10008021,1,798788,Titular único
10008022,2,,Múltiples titulares
10008030,1,792063,Titular único
10008052,1,796989,Titular único
10008065,1,522089,Titular único
10008081,1,804895,Titular único
10008083,2,,Múltiples titulares
10008084,2,,Múltiples titulares
10008085,1,530984,Titular único
10008087,1,101775,Titular único
10008088,2,,Múltiples titulares
10008089,1,961906,Titular único
10008093,2,,Múltiples titulares
10008094,1,137243,Titular único
10008095,2,,Múltiples titulares
10008097,1,327978,Titular único
10008099,1,793918,Titular único
10008100,1,527691,Titular único
10008101,1,795669,Titular único
10008102,1,794124,Titular único
10008103,1,931523,Titular único
10008105,1,194862,Titular único
10008107,1,796549,Titular único
10008108,3,,Múltiples titulares
10008109,1,793351,Titular único
10008308,1,517880,Titular único
10008309,1,523065,Titular único
10008313,1,792902,Titular único
10008318,1,523809,Titular único
10008327,1,796093,Titular único
10008329,1,497929,Titular único
10008330,1,911048,Titular único
10008331,2,,Múltiples titulares
10008335,1,912722,Titular único
10008336,2,,Múltiples titulares
10008337,2,,Múltiples titulares
10008338,1,802293,Titular único
10008340,1,521063,Titular único
10008343,1,68925,Titular único
10008344,1,790631,Titular único
10008345,2,,Múltiples titulares
10008348,1,980733,Titular único
10008350,2,,Múltiples titulares
10008352,2,,Múltiples titulares
10008353,1,792318,Titular único
10008354,1,804203,Titular único
10008355,1,10606480,Titular único
10008356,1,881434,Titular único
10008357,2,,Múltiples titulares
10008358,1,520158,Titular único
10008363,2,,Múltiples titulares
10008364,1,802643,Titular único
10008365,2,,Múltiples titulares
10008368,2,,Múltiples titulares
10008369,1,520690,Titular único
10008504,1,521145,Titular único
10008507,1,193683,Titular único
10008510,1,792404,Titular único
10008513,2,,Múltiples titulares
10008514,1,10799,Titular único
10008516,2,,Múltiples titulares
10008517,1,520863,Titular único
10008518,1,522585,Titular único
10008519,1,520519,Titular único
10008520,2,,Múltiples titulares
10008522,3,,Múltiples titulares
10008536,1,669899,Titular único
10008542,1,525157,Titular único
10008543,1,528813,Titular único
10008546,1,519943,Titular único
10008548,1,792519,Titular único
10008553,1,797412,Titular único
10008557,1,528530,Titular único
10008560,1,797449,Titular único
10008563,2,,Múltiples titulares
10008565,1,932041,Titular único
10008566,3,,Múltiples titulares
10008568,2,,Múltiples titulares
10008569,1,529573,Titular único
10008570,1,525243,Titular único
10008572,1,10244645,Titular único
10008573,1,801546,Titular único
10008576,1,796329,Titular único
10008578,1,799888,Titular único
10008580,1,523685,Titular único
10008584,1,528345,Titular único
10008585,2,,Múltiples titulares
10008587,2,,Múltiples titulares
10008589,1,522025,Titular único
10008590,1,31900,Titular único
10008596,1,521597,Titular único
10008599,1,530379,Titular único
10008600,1,529734,Titular único
10008602,1,528239,Titular único
10008603,1,801260,Titular único
10008606,1,800479,Titular único
10008607,1,797709,Titular único
10008609,4,,Múltiples titulares
10008611,3,,Múltiples titulares
10008613,1,396461,Titular único
10008619,1,930854,Titular único
10008620,2,,Múltiples titulares
10008627,2,,Múltiples titulares
10008689,1,961906,Titular único
10009000,1,920314,Titular único
10009140,1,434915,Titular único
10009144,1,434915,Titular único
10009169,1,523189,Titular único
10009292,1,522614,Titular único
10009295,1,524413,Titular único
10009297,1,108832,Titular único
10009300,1,165127,Titular único
10009302,1,523711,Titular único
10009305,1,194101,Titular único
10009306,1,799224,Titular único
10009310,1,173550,Titular único
10009325,1,516002,Titular único
10009327,1,524425,Titular único
10009347,1,521290,Titular único
10009352,1,802113,Titular único
10009359,1,193495,Titular único
10009363,2,,Múltiples titulares
10009367,1,516888,Titular único
10009373,1,396403,Titular único
10009382,1,797317,Titular único
10009384,1,794900,Titular único
10009385,1,10136129,Titular único
10009387,1,524684,Titular único
10009389,2,,Múltiples titulares
10009390,2,,Múltiples titulares
10009399,1,60245,Titular único
10009400,3,,Múltiples titulares
10009403,3,,Múltiples titulares
10009404,4,,Múltiples titulares
10009406,1,519394,Titular único
10009407,1,798052,Titular único
10009408,1,520349,Titular único
10009409,1,396578,Titular único
10009410,3,,Múltiples titulares
10009411,1,382598,Titular único
10009414,1,517777,Titular único
10009415,2,,Múltiples titulares
10009416,1,792619,Titular único
10009417,4,,Múltiples titulares
10009418,1,798383,Titular único
10009419,1,799673,Titular único
10009420,3,,Múltiples titulares
10009421,2,,Múltiples titulares
10009422,1,162236,Titular único
10009427,1,803756,Titular único
10009433,1,792363,Titular único
10009435,2,,Múltiples titulares
10009437,2,,Múltiples titulares
10009438,2,,Múltiples titulares
10009439,3,,Múltiples titulares
10009440,3,,Múltiples titulares
10009444,1,518176,Titular único
10009446,2,,Múltiples titulares
10009447,2,,Múltiples titulares
10009448,2,,Múltiples titulares
10009507,1,40471,Titular único
10009508,1,792568,Titular único
10009513,1,526916,Titular único
10009514,1,30647,Titular único
10009515,3,,Múltiples titulares
10009518,2,,Múltiples titulares
10009519,2,,Múltiples titulares
10009520,2,,Múltiples titulares
10009524,1,804077,Titular único
10009526,1,528977,Titular único
10009529,1,456924,Titular único
10009530,2,,Múltiples titulares
10009531,1,530620,Titular único
10009532,1,31828,Titular único
10009536,1,523657,Titular único
10009537,2,,Múltiples titulares
10009538,1,355087,Titular único
10009539,1,524340,Titular único
10009540,1,396824,Titular único
10009542,1,793973,Titular único
10009543,1,303329,Titular único
10009620,1,798706,Titular único
10009695,1,527382,Titular único
10009696,1,525293,Titular único
10009704,1,518475,Titular único
